t,ax,ay,az,gx,gy,gz
44.02152,-401,320,-28,3,0,-1
44.02153,-404,318,-28,4,1,-1
44.02157,-404,318,-28,3,0,-1
44.02158,-403,319,-26,0,-2,-1
44.02159,-403,319,-26,-2,-3,0
44.02162,-405,320,-25,-3,-1,1
44.07609,-402,320,-33,-3,1,0
44.07623,-402,320,-33,-4,4,-1
44.07632,-402,321,-33,-4,4,-1
44.07635,-402,321,-33,-5,3,1
44.07643,-405,321,-27,-5,1,2
44.07666,-405,321,-27,-3,1,1
44.07672,-405,320,-23,-1,3,1
44.07685,-405,320,-23,0,3,1
44.07689,-407,320,-21,1,1,3
44.07691,-407,320,-21,3,0,6
44.07693,-405,320,-23,5,0,6
44.07703,-405,320,-23,6,-1,5
44.07709,-398,321,-28,7,-3,2
44.07712,-398,321,-28,7,-4,-1
44.07716,-398,321,-30,5,-2,-2
44.07718,-398,321,-30,0,0,1
44.13198,-406,318,-22,2,-6,4
44.13204,-406,318,-22,1,-4,5
44.13214,-403,319,-24,1,-1,4
44.13217,-403,319,-24,0,0,3
44.13220,-398,321,-27,1,0,2
44.13232,-398,321,-27,2,-2,1
44.13238,-400,321,-28,2,-3,0
44.13241,-400,321,-28,1,-1,0
44.13243,-399,319,-30,-1,2,1
44.13245,-399,319,-30,-3,4,2
44.13266,-396,318,-28,-3,4,1
44.13271,-396,318,-28,0,1,1
44.13273,-406,318,-25,1,-3,2
44.13277,-406,318,-25,2,-4,2
44.13279,-402,318,-28,1,-3,1
44.13286,-402,318,-28,1,0,0
44.18694,-409,319,-22,-6,2,0
44.18699,-409,319,-22,-2,4,2
44.18723,-409,319,-22,2,5,3
44.18725,-410,318,-20,3,2,4
44.18726,-410,318,-20,2,-2,5
44.18728,-401,319,-23,1,-2,5
44.18735,-401,319,-23,0,0,4
44.18737,-398,320,-28,0,1,3
44.18748,-398,320,-28,0,3,1
44.18749,-401,319,-30,-2,2,1
44.18751,-401,319,-30,-2,1,1
44.18752,-402,319,-28,-1,-2,2
44.18754,-402,319,-28,1,-3,4
44.18762,-401,318,-25,2,-1,3
44.18767,-401,318,-25,1,0,-1
44.18768,-398,318,-23,0,1,-4
44.24211,-396,321,-27,0,-1,-3
44.24217,-396,322,-31,-1,-1,-3
44.24225,-396,322,-31,-1,-1,0
44.24232,-403,321,-32,1,-1,2
44.24258,-403,321,-32,3,-2,3
44.24265,-404,321,-29,1,-2,1
44.24284,-404,321,-29,-3,0,-1
44.24308,-401,321,-27,-5,2,-2
44.24311,-401,321,-27,-1,1,-1
44.24332,-404,319,-25,3,-3,1
44.24357,-404,319,-25,4,-4,2
44.24363,-406,318,-26,0,-3,1
44.24383,-406,318,-26,-4,0,-2
44.24386,-404,320,-29,-4,1,-2
44.24388,-404,320,-29,-1,0,-2
44.24390,-405,321,-28,1,-1,-1
44.29896,-409,317,-24,0,2,3
44.29900,-409,317,-24,2,3,2
44.29906,-406,317,-24,5,1,1
44.29907,-406,317,-24,6,0,2
44.29910,-404,318,-24,3,-1,3
44.29918,-404,318,-24,-1,0,4
44.29920,-402,319,-26,-2,0,3
44.29922,-402,319,-26,-1,1,2
44.29923,-400,319,-28,1,3,1
44.29926,-400,319,-28,1,4,2
44.29929,-398,320,-27,2,1,4
44.29932,-398,320,-27,3,-2,5
44.29938,-398,320,-25,3,-4,3
44.29940,-398,320,-25,1,-2,-1
44.29948,-400,320,-25,0,0,-2
44.29949,-406,320,-27,0,-5,4
44.35454,-402,319,-30,-4,5,-2
44.35458,-402,319,-30,-2,3,-1
44.35463,-406,321,-27,0,-1,0
44.35466,-406,321,-27,-1,-3,0
44.35470,-406,320,-26,-3,-2,-1
44.35471,-406,320,-26,-4,3,0
44.35472,-406,319,-27,-3,6,1
44.35474,-406,319,-27,-2,4,1
44.35483,-405,319,-28,2,-1,2
44.35486,-405,319,-28,3,-4,1
44.35491,-401,320,-30,1,0,0
44.35493,-401,320,-30,-2,6,-1
44.35497,-400,319,-30,-4,8,-1
44.35498,-400,319,-30,-3,6,-1
44.35499,-400,318,-28,-1,1,0
44.35500,-400,318,-28,1,-2,2
44.40975,-399,321,-28,3,1,-1
44.41000,-399,321,-28,3,-1,1
44.41088,-403,319,-27,3,-1,2
44.41110,-403,319,-27,3,1,1
44.41129,-398,319,-26,1,2,-1
44.41137,-398,319,-26,0,0,-2
44.41143,-396,319,-25,2,-3,-1
44.41149,-396,319,-25,4,-4,0
44.41153,-402,318,-25,3,-3,2
44.41155,-402,318,-25,0,0,2
44.41157,-402,317,-27,-3,3,0
44.41158,-402,317,-27,-6,4,-2
44.41168,-403,320,-28,-7,4,-1
44.41170,-403,320,-28,-5,1,1
44.41174,-407,321,-26,-2,-2,3
44.41179,-401,320,-26,-5,1,-2
44.46635,-407,319,-26,1,2,-2
44.46640,-407,319,-26,2,-1,-1
44.46647,-407,319,-26,-1,-1,4
44.46649,-407,318,-27,-3,3,4
44.46654,-407,318,-27,-4,6,2
44.46662,-403,320,-27,-4,6,-1
44.46666,-403,320,-27,-4,4,0
44.46667,-399,321,-27,-3,2,2
44.46669,-399,321,-27,-1,1,3
44.46671,-400,320,-26,0,1,1
44.46672,-400,320,-26,0,1,0
44.46674,-400,319,-24,1,-2,0
44.46675,-400,319,-24,1,-3,1
44.46677,-400,317,-24,2,-6,1
44.46687,-400,317,-24,3,-6,0
44.46693,-404,317,-27,3,-4,0
44.52075,-401,318,-25,0,-1,-4
44.52080,-401,318,-25,-2,-1,-3
44.52086,-402,317,-26,-2,-2,-3
44.52102,-402,317,-26,-1,-3,-3
44.52104,-406,318,-28,-2,-2,-2
44.52105,-406,318,-28,-2,0,-1
44.52106,-407,319,-29,0,2,-1
44.52108,-407,319,-29,-1,2,0
44.52109,-405,319,-27,-3,2,0
44.52113,-405,319,-27,-6,2,1
44.52119,-404,320,-24,-6,1,2
44.52123,-404,320,-24,-5,1,5
44.52128,-401,320,-23,-2,2,7
44.52133,-401,320,-23,0,1,4
44.52134,-397,320,-23,0,0,1
44.52135,-397,320,-23,-1,-1,0
44.57630,-407,320,-26,2,-6,-1
44.57636,-408,319,-28,0,-1,0
44.57644,-408,319,-28,-4,5,1
44.57649,-403,319,-30,-7,7,3
44.57654,-403,319,-30,-7,4,3
44.57659,-401,321,-27,-3,-1,2
44.57663,-401,321,-27,0,-5,0
44.57665,-402,321,-24,1,-5,0
44.57686,-402,321,-24,-1,-2,1
44.57693,-399,319,-26,0,-1,0
44.57706,-399,319,-26,3,-2,-1
44.57714,-399,319,-28,7,-3,-3
44.57717,-399,319,-28,8,-4,-4
44.57719,-405,320,-30,6,-4,-1
44.57727,-405,320,-30,1,-2,2
44.57733,-408,319,-33,-4,3,4
44.62856,-405,318,-28,1,-1,-4
44.62861,-405,318,-28,-1,-2,-3
44.62881,-407,319,-28,-3,0,-4
44.62884,-407,319,-28,-4,3,-4
44.62888,-407,321,-28,-2,4,-1
44.62889,-407,321,-28,-1,3,1
44.62896,-405,321,-28,-1,1,3
44.62901,-405,321,-28,-2,1,3
44.62902,-401,320,-26,-3,3,1
44.62908,-401,320,-26,-3,3,1
44.62913,-400,320,-22,-3,3,1
44.62915,-400,320,-22,-2,1,4
44.62918,-402,320,-21,2,-2,5
44.62922,-402,320,-21,4,-4,3
44.62925,-403,319,-25,4,-1,0
44.62933,-403,319,-25,3,3,-1
44.68161,-403,320,-26,-5,1,2
44.68167,-403,320,-26,-3,1,4
44.68174,-403,320,-26,-1,0,5
44.68176,-403,320,-26,0,0,4
44.68186,-401,319,-26,-1,2,1
44.68188,-401,319,-26,-1,2,-2
44.68192,-398,320,-25,-1,-2,-2
44.68193,-398,320,-25,0,-4,1
44.68198,-399,321,-23,2,-4,4
44.68206,-399,321,-23,2,-4,4
44.68209,-398,320,-25,0,-3,0
44.68211,-398,320,-25,-2,-2,-2
44.68214,-398,319,-29,-3,0,-2
44.68221,-398,319,-29,-2,0,0
44.68222,-403,319,-30,1,0,2
44.68231,-403,319,-30,1,1,2
44.73581,-475,200,-14,-60,25,-67
44.73591,-501,165,-3,-72,38,-76
44.73594,-501,165,-3,-90,66,-58
44.73596,-599,119,-4,-105,92,-23
44.73609,-599,119,-4,-110,103,11
44.73611,-592,139,21,-99,94,24
44.73618,-592,139,21,-76,61,11
44.73620,-521,175,50,-50,23,-15
44.73622,-521,175,50,-36,8,-31
44.73623,-526,161,34,-39,25,-23
44.73625,-526,161,34,-53,58,1
44.73629,-534,150,6,-65,81,24
44.73632,-534,150,6,-71,78,25
44.73637,-482,191,4,-69,57,4
44.73639,-482,191,4,-60,36,-21
44.73643,-468,228,9,-48,22,-36
44.79109,-585,140,-20,-96,71,33
44.79115,-585,140,-20,-104,123,38
44.79123,-458,197,0,-80,117,8
44.79125,-458,197,0,-38,49,-45
44.79142,-552,183,14,-9,-27,-85
44.79144,-552,183,14,-11,-55,-83
44.79145,-634,99,-54,-38,-12,-38
44.79152,-634,99,-54,-77,73,22
44.79154,-492,162,-22,-112,135,57
44.79167,-492,162,-22,-123,130,42
44.79169,-398,218,55,-99,76,-16
44.79170,-398,218,55,-66,22,-79
44.79173,-598,104,10,-69,10,-108
44.79181,-598,104,10,-107,56,-78
44.79183,-711,33,-55,-149,132,-4
44.79184,-711,33,-55,-170,179,51
44.84245,-261,410,-16,-2,-31,-1
44.84263,-261,410,-16,72,-136,-29
44.84266,-396,324,65,100,-148,-24
44.84276,-396,324,65,81,-75,-1
44.84279,-510,226,9,46,7,7
44.84281,-510,226,9,38,37,6
44.84294,-412,282,11,72,2,6
44.84303,-412,282,11,127,-76,5
44.84318,-338,380,55,171,-147,5
44.84321,-338,380,55,188,-185,10
44.84323,-431,340,-22,172,-183,15
44.84324,-431,340,-22,122,-133,12
44.84329,-474,247,-165,43,-41,4
44.84336,-474,247,-165,-38,58,-4
44.84338,-359,270,-149,-84,112,-15
44.84339,-359,270,-149,-72,96,-25
44.89430,-521,254,-98,-41,5,30
44.89434,-521,254,-98,-1,8,20
44.89440,-394,290,24,33,2,10
44.89442,-394,290,24,63,-19,12
44.89448,-308,365,96,79,-48,25
44.89449,-308,365,96,73,-69,36
44.89451,-421,343,-7,42,-57,41
44.89451,-421,343,-7,1,-5,41
44.89452,-456,308,-139,-31,46,20
44.89453,-456,308,-139,-45,50,-21
44.89466,-302,356,-104,-44,29,-49
44.89469,-302,356,-104,-41,21,-47
44.89471,-292,382,20,-34,30,-12
44.89471,-292,382,20,-6,30,31
44.89473,-432,336,77,48,-18,39
44.89474,-432,336,77,114,-96,6
44.94748,-419,327,25,-22,8,-3
44.94754,-419,327,25,-71,61,-13
44.94764,-428,293,-47,-117,114,-25
44.94766,-428,293,-47,-134,121,-41
44.94768,-387,312,-105,-118,90,-41
44.94769,-387,312,-105,-92,57,-28
44.94771,-348,361,-77,-86,42,-28
44.94774,-348,361,-77,-107,68,-33
44.94781,-397,336,-26,-141,117,-27
44.94786,-397,336,-26,-157,140,-15
44.94788,-468,264,10,-125,106,-3
44.94795,-468,264,10,-51,31,-2
44.94799,-422,285,54,25,-40,-16
44.94800,-422,285,54,58,-68,-34
44.94808,-353,349,56,30,-30,-33
44.94811,-353,349,56,-40,56,-10
44.99831,-402,317,-105,-57,18,-49
44.99836,-339,384,-121,-106,59,-53
44.99846,-339,384,-121,-165,131,-40
44.99852,-424,315,-145,-219,185,-24
44.99854,-424,315,-145,-250,197,-22
44.99856,-462,255,-101,-259,181,-35
44.99861,-462,255,-101,-259,188,-50
44.99864,-325,328,30,-260,230,-71
44.99872,-325,328,30,-250,261,-94
44.99879,-340,387,111,-206,226,-97
44.99881,-340,387,111,-130,123,-64
44.99887,-500,334,38,-54,14,-21
44.99889,-500,334,38,-32,-29,-3
44.99892,-420,305,-71,-101,75,-32
44.99896,-420,305,-71,-155,160,-59
44.99898,-277,353,-81,-179,176,-67
45.05196,-390,337,-12,-178,115,-81
45.05201,-390,337,-12,-150,55,-97
45.05209,-468,295,-46,-166,89,-80
45.05214,-468,295,-46,-210,184,-46
45.05222,-458,289,-76,-251,254,-21
45.05226,-458,289,-76,-259,247,-19
45.05228,-372,336,-22,-233,180,-38
45.05233,-372,336,-22,-200,113,-64
45.05235,-392,313,26,-185,103,-67
45.05237,-392,313,26,-182,146,-40
45.05239,-474,257,18,-171,181,-9
45.05250,-474,257,18,-138,153,-5
45.05254,-416,312,11,-97,76,-29
45.05256,-416,312,11,-79,22,-51
45.05261,-341,385,-22,-100,44,-49
45.05267,-341,385,-22,-149,119,-26
45.10698,-441,335,-6,127,-102,31
45.10710,-441,335,-6,113,-73,44
45.10736,-456,284,0,99,-55,44
45.10738,-456,284,0,90,-56,27
45.10740,-376,295,-43,85,-73,-2
45.10741,-376,295,-43,84,-81,-23
45.10742,-350,346,-64,85,-65,-19
45.10750,-350,346,-64,85,-43,12
45.10752,-452,321,-25,81,-38,50
45.10755,-452,321,-25,72,-51,65
45.10760,-470,279,-18,58,-54,50
45.10762,-470,279,-18,35,-34,19
45.10763,-344,311,-81,5,1,-13
45.10766,-344,311,-81,-21,32,-33
45.10770,-315,352,-102,-36,35,-35
45.10772,-315,352,-102,-42,19,-25
45.15963,-291,377,-24,85,-89,-35
45.15990,-291,377,-24,30,-35,-46
45.15998,-359,376,-123,-58,77,-15
45.16003,-359,376,-123,-121,157,25
45.16019,-500,304,-89,-125,129,37
45.16021,-500,304,-89,-84,23,16
45.16022,-421,318,-3,-38,-50,-3
45.16023,-421,318,-3,-18,-26,3
45.16024,-265,384,47,-21,51,15
45.16035,-265,384,47,-9,89,15
45.16053,-315,375,84,44,28,-4
45.16058,-315,375,84,123,-107,-35
45.16059,-491,285,41,185,-214,-49
45.16060,-491,285,41,183,-214,-26
45.16062,-471,271,-127,114,-105,17
45.16067,-471,271,-127,7,39,46
45.21584,-428,293,49,-81,25,-22
45.21589,-426,311,175,1,-45,-3
45.21598,-426,311,175,80,-81,14
45.21603,-398,310,180,141,-120,17
45.21606,-398,310,180,170,-156,14
45.21608,-394,306,-34,155,-151,11
45.21610,-394,306,-34,93,-93,0
45.21618,-403,299,-259,14,-8,-22
45.21621,-403,299,-259,-32,67,-34
45.21623,-426,304,-201,-22,89,-18
45.21630,-426,304,-201,30,32,11
45.21635,-439,317,51,77,-66,24
45.21637,-439,317,51,73,-112,15
45.21646,-413,305,129,8,-52,2
45.21648,-413,305,129,-79,73,0
45.21650,-406,295,-13,-127,142,6
45.27034,-316,357,-14,-117,49,-33
45.27039,-521,222,7,-65,41,-4
45.27046,-521,222,7,-6,38,10
45.27048,-528,234,48,39,22,8
45.27050,-528,234,48,50,-7,3
45.27051,-354,350,84,22,-23,3
45.27053,-354,350,84,-35,-9,-5
45.27057,-374,328,-31,-91,31,-25
45.27061,-374,328,-31,-123,74,-43
45.27064,-472,250,-162,-124,103,-44
45.27067,-472,250,-162,-99,106,-18
45.27068,-428,300,-78,-59,81,19
45.27073,-428,300,-78,-4,37,47
45.27075,-377,377,97,58,-30,46
45.27077,-377,377,97,115,-116,7
45.27078,-407,344,98,141,-171,-33
45.32602,-406,364,66,98,-101,11
45.32636,-328,392,57,129,-130,-8
45.32638,-328,392,57,125,-113,-12
45.32640,-318,379,-46,94,-62,-2
45.32641,-318,379,-46,59,-13,8
45.32644,-384,347,-137,29,3,7
45.32651,-384,347,-137,13,-11,-5
45.32658,-418,340,-121,11,-21,-7
45.32665,-418,340,-121,10,-7,13
45.32666,-403,346,-37,14,18,48
45.32667,-360,357,25,31,-13,35
45.32668,-360,357,25,42,-70,-4
45.32670,-356,354,11,38,-85,-32
45.32678,-356,354,11,26,-34,-15
45.32680,-393,351,-49,18,22,28
45.32681,-393,351,-49,30,22,56
45.37751,-200,502,-192,-40,55,18
45.37757,-200,502,-192,-47,28,1
45.37763,-251,509,-81,-46,-4,-21
45.37765,-251,509,-81,-38,-7,-29
45.37772,-443,365,5,-7,-1,-20
45.37775,-443,365,5,63,-27,1
45.37776,-378,377,70,158,-93,33
45.37779,-378,377,70,230,-168,60
45.37786,-202,503,30,236,-207,56
45.37788,-202,503,30,172,-174,21
45.37796,-240,469,-162,66,-70,-22
45.37798,-240,469,-162,-36,54,-50
45.37800,-355,389,-252,-90,125,-54
45.37802,-355,389,-252,-81,102,-38
45.37803,-344,439,-137,-47,28,-4
45.37812,-344,439,-137,-41,-6,32
45.42999,-328,356,56,-81,42,9
45.43005,-328,356,56,-39,-45,10
45.43013,-424,290,44,5,-82,-2
45.43015,-424,290,44,38,-57,-19
45.43025,-471,279,19,52,3,-24
45.43027,-471,279,19,49,44,-13
45.43029,-390,341,5,39,36,4
45.43036,-390,341,5,30,-11,18
45.43039,-366,340,-57,22,-63,24
45.43041,-366,340,-57,8,-78,22
45.43046,-449,273,-114,-12,-44,15
45.43047,-449,273,-114,-33,19,5
45.43054,-454,279,-59,-48,76,-7
45.43056,-454,279,-59,-45,92,-13
45.43058,-454,279,-59,-22,55,-7
45.43067,-373,341,44,18,-17,9
45.48343,-417,308,-49,19,-16,4
45.48348,-417,308,-49,6,-4,2
45.48364,-395,321,-62,-4,8,-1
45.48370,-395,321,-62,-6,12,-1
45.48378,-383,333,-38,1,9,3
45.48387,-383,333,-38,13,-1,8
45.48391,-407,324,-11,27,-16,11
45.48393,-407,324,-11,38,-30,8
45.48401,-416,317,-9,42,-38,2
45.48404,-416,317,-9,38,-36,-3
45.48406,-385,328,-24,29,-24,-5
45.48408,-385,328,-24,18,-7,-4
45.48413,-369,336,-38,7,7,-2
45.48415,-369,336,-38,0,13,-3
45.48417,-393,329,-48,-3,8,-8
45.48432,-393,329,-48,-4,0,-12
45.53765,-413,311,-29,-15,10,3
45.53772,-403,319,-14,-3,-1,0
45.53777,-403,319,-14,11,-11,-3
45.53779,-404,320,-19,17,-15,-1
45.53786,-404,320,-19,13,-11,4
45.53792,-410,312,-36,2,-3,7
45.53797,-410,312,-36,-8,3,6
45.53801,-402,315,-36,-11,6,4
45.53804,-402,315,-36,-5,6,0
45.53818,-395,322,-20,5,4,-3
45.53825,-395,322,-20,11,0,-4
45.53827,-412,316,-13,9,-4,-2
45.53832,-412,316,-13,5,-5,3
45.53837,-422,308,-16,1,-6,5
45.53840,-422,308,-16,4,-10,6
45.53845,-406,314,-18,12,-13,5
45.59357,-393,321,-29,-2,1,-3
45.59362,-399,319,-23,3,-5,-1
45.59376,-399,319,-23,7,-10,0
45.59379,-405,320,-24,6,-9,-1
45.59390,-405,320,-24,3,-3,-3
45.59391,-402,325,-32,2,2,-3
45.59393,-402,325,-32,3,4,-3
45.59394,-403,326,-35,4,3,-3
45.59396,-403,326,-35,2,1,-3
45.59397,-405,323,-34,0,0,-1
45.59398,-405,323,-34,-1,2,-1
45.59408,-401,323,-32,0,4,-3
45.59414,-401,323,-32,2,4,-5
45.59415,-396,324,-29,3,0,-6
45.59418,-396,324,-29,4,-5,-6
45.59422,-397,324,-25,5,-5,-6
45.64670,-404,317,-32,-2,3,1
45.64680,-404,317,-32,-2,5,-2
45.64689,-397,318,-31,-5,7,-4
45.64704,-397,318,-31,-8,7,-5
45.64711,-398,319,-33,-12,8,-3
45.64715,-398,319,-33,-16,13,0
45.64717,-403,316,-32,-20,17,1
45.64720,-403,316,-32,-20,17,-1
45.64726,-402,316,-25,-17,13,-2
45.64731,-402,316,-25,-12,6,-1
45.64739,-404,319,-22,-11,3,0
45.64745,-404,319,-22,-16,5,-1
45.64750,-407,320,-25,-22,11,-3
45.64752,-407,320,-25,-23,16,-3
45.64754,-405,318,-28,-19,17,-3
45.64756,-405,318,-28,-14,11,-2
45.70134,-398,323,-37,-12,9,-7
45.70136,-399,321,-43,-22,16,-8
45.70137,-401,320,-40,-27,21,-9
45.70137,-401,320,-40,-30,24,-9
45.70144,-406,319,-34,-32,24,-7
45.70145,-406,319,-34,-34,27,-6
45.70146,-408,319,-33,-36,30,-9
45.70147,-408,319,-33,-39,30,-12
45.70156,-409,318,-31,-40,28,-14
45.70157,-409,318,-31,-38,27,-11
45.70157,-409,318,-31,-32,29,-8
45.70164,-407,318,-27,-28,31,-7
45.70164,-407,318,-27,-28,29,-8
45.70165,-402,319,-23,-30,23,-7
45.70165,-402,319,-23,-26,16,-4
45.70165,-403,319,-15,-17,9,0
45.75670,-409,320,-24,-12,6,0
45.75673,-409,320,-24,-12,7,0
45.75678,-406,320,-26,-11,9,0
45.75679,-406,320,-26,-10,9,1
45.75680,-404,319,-24,-7,7,2
45.75680,-404,319,-24,-4,3,2
45.75681,-405,318,-19,0,-1,3
45.75691,-405,318,-19,4,-5,4
45.75692,-404,317,-14,6,-5,5
45.75692,-404,317,-14,8,-6,5
45.75696,-403,318,-14,11,-10,4
45.75697,-403,318,-14,16,-16,4
45.75697,-405,318,-17,20,-18,4
45.75698,-405,318,-17,22,-19,4
45.75698,-408,318,-25,19,-15,5
45.75699,-408,318,-25,14,-11,4
45.81085,-397,320,-22,5,-1,0
45.81087,-400,320,-21,5,-2,1
45.81087,-400,320,-21,4,-5,1
45.81088,-404,320,-25,2,-6,3
45.81095,-404,320,-25,1,-4,2
45.81096,-405,320,-29,-1,0,0
45.81099,-405,320,-29,-4,3,-1
45.81099,-404,320,-34,-6,5,0
45.81107,-404,320,-34,-7,6,1
45.81108,-404,322,-36,-8,6,-1
45.81109,-404,322,-36,-8,5,-1
45.81117,-405,322,-31,-6,3,1
45.81117,-405,322,-31,-5,1,3
45.81118,-405,321,-25,-4,0,4
45.81118,-405,321,-25,-3,-1,2
45.81119,-400,321,-22,-2,-3,-1
45.86197,-405,317,-26,0,4,3
45.86200,-405,317,-26,1,1,0
45.86200,-403,318,-25,3,-2,-2
45.86200,-403,318,-25,5,-4,-1
45.86201,-404,318,-22,8,-4,0
45.86201,-404,318,-22,9,-3,0
45.86201,-405,317,-23,7,-4,-3
45.86202,-405,317,-23,5,-5,-4
45.86202,-404,316,-26,4,-7,-2
45.86202,-404,316,-26,7,-8,1
45.86203,-404,315,-28,9,-7,3
45.86203,-404,315,-28,8,-5,3
45.86203,-406,315,-30,4,-3,2
45.86204,-406,315,-30,0,0,1
45.86215,-408,316,-33,-2,2,0
45.86216,-408,316,-33,-5,2,0
45.91531,-397,324,-26,2,2,1
45.91533,-400,323,-28,2,1,1
45.91533,-400,323,-28,2,1,-1
45.91534,-399,321,-29,0,2,-1
45.91534,-399,321,-29,-3,2,-1
45.91541,-400,322,-29,-3,-1,0
45.91543,-400,322,-29,-3,-2,1
45.91544,-405,321,-28,-3,2,3
45.91558,-405,321,-28,-6,6,1
45.91558,-405,319,-27,-8,8,-2
45.91559,-405,319,-27,-8,9,-4
45.91569,-404,320,-26,-7,9,-2
45.91569,-404,320,-26,-7,8,0
45.91570,-403,321,-25,-8,6,0
45.91570,-403,321,-25,-8,7,-2
45.91570,-400,321,-27,-8,8,-3
45.96611,-404,316,-29,0,1,2
45.96613,-407,317,-26,2,-2,0
45.96613,-407,317,-26,3,-5,0
45.96613,-406,316,-30,1,-4,0
45.96621,-406,316,-30,-3,0,-1
45.96624,-402,317,-32,-6,3,-1
45.96624,-402,317,-32,-4,4,1
45.96635,-403,318,-30,1,3,2
45.96635,-403,318,-30,4,3,1
45.96647,-403,318,-31,0,1,1
45.96647,-403,318,-31,-2,-2,2
45.96647,-402,318,-30,-1,-2,1
45.96648,-402,318,-30,2,-1,1
45.96656,-405,318,-26,6,-2,0
45.96656,-405,318,-26,10,-2,1
45.96657,-408,318,-26,13,0,3
46.01791,-404,321,-23,-2,1,1
46.01797,-404,321,-23,-2,3,0
46.01802,-401,322,-22,0,4,-1
46.01806,-401,322,-22,2,0,-2
46.01808,-400,323,-23,4,-4,-1
46.01811,-400,323,-23,3,-5,-1
46.01813,-398,322,-25,1,-2,-1
46.01815,-398,322,-25,0,0,-3
46.01816,-397,322,-28,-2,-1,-6
46.01820,-397,322,-28,0,-3,-5
46.01823,-400,322,-29,2,-3,-1
46.01824,-400,322,-29,3,-1,0
46.01826,-404,321,-28,2,1,-3
46.01830,-404,321,-28,2,1,-5
46.01832,-404,321,-29,1,1,-4
46.01836,-404,321,-29,0,2,-2
46.06997,-400,319,-23,2,-4,1
46.07001,-400,319,-23,4,-5,1
46.07008,-401,319,-25,5,-5,0
46.07012,-401,319,-25,7,-4,1
46.07013,-402,318,-26,7,-2,2
46.07014,-402,318,-26,7,-5,1
46.07015,-404,318,-26,5,-8,1
46.07017,-404,318,-26,4,-7,1
46.07023,-408,316,-30,3,-3,2
46.07028,-408,316,-30,2,1,1
46.07029,-408,316,-32,3,2,-1
46.07031,-408,316,-32,0,0,-1
46.07039,-406,318,-31,-1,0,0
46.07041,-406,318,-31,-2,-1,0
46.07044,-407,320,-30,-4,-2,0
46.07045,-405,320,-31,-2,1,2
46.12475,-399,321,-23,6,-2,-2
46.12480,-399,321,-23,6,-3,0
46.12485,-403,320,-26,3,-3,1
46.12492,-403,320,-26,0,1,1
46.12493,-405,319,-28,-2,4,0
46.12495,-405,319,-28,0,2,-1
46.12500,-402,320,-28,2,-1,-2
46.12502,-402,320,-28,0,-2,-1
46.12503,-400,321,-27,-2,1,0
46.12505,-400,321,-27,-3,4,1
46.12506,-402,320,-27,-4,5,2
46.12508,-402,320,-27,-5,6,2
46.12509,-400,321,-25,-3,5,2
46.12514,-400,321,-25,-1,2,1
46.12519,-399,321,-23,-1,1,1
46.12523,-399,321,-23,0,2,1
46.17663,-398,319,-24,-7,0,4
46.17669,-398,319,-24,-5,0,0
46.17681,-398,318,-23,-3,0,-2
46.17685,-398,318,-23,1,-2,-1
46.17687,-403,319,-24,4,-3,0
46.17689,-403,319,-24,8,-5,-1
46.17700,-406,320,-28,8,-7,-1
46.17702,-406,320,-28,6,-6,1
46.17720,-403,320,-31,2,-2,1
46.17723,-403,320,-31,-1,0,0
46.17725,-403,319,-31,0,0,0
46.17727,-403,319,-31,3,0,0
46.17739,-406,319,-30,4,2,-1
46.17745,-406,319,-30,2,4,-2
46.17750,-405,321,-29,0,3,-2
46.17753,-405,321,-29,-1,0,0
46.22991,-402,322,-21,6,-8,0
46.22998,-404,321,-25,5,-6,2
46.23013,-404,321,-25,6,-3,0
46.23017,-402,320,-28,7,-3,-3
46.23019,-402,320,-28,7,-4,-4
46.23023,-405,320,-31,5,-3,-2
46.23025,-405,320,-31,0,1,0
46.23029,-411,318,-33,-6,5,0
46.23032,-411,318,-33,-7,6,0
46.23035,-411,318,-31,-5,4,1
46.23043,-411,318,-31,-3,3,1
46.23052,-404,319,-27,-2,6,0
46.23056,-404,319,-27,-3,7,-2
46.23064,-400,318,-24,-3,6,-2
46.23069,-400,318,-24,-3,4,-1
46.23075,-399,319,-21,-2,0,-1
46.28284,-407,321,-32,-8,7,3
46.28297,-407,321,-32,-10,7,3
46.28303,-406,319,-34,-8,5,0
46.28308,-406,319,-34,-5,1,-2
46.28315,-402,321,-30,-3,1,-2
46.28324,-402,321,-30,-3,4,-2
46.28326,-400,320,-26,-4,4,-3
46.28336,-400,320,-26,-4,1,-2
46.28340,-401,319,-25,-1,-3,0
46.28344,-401,319,-25,4,-4,1
46.28349,-400,321,-25,7,-3,0
46.28355,-400,321,-25,5,-4,-1
46.28362,-399,321,-25,3,-6,-1
46.28365,-399,321,-25,3,-5,0
46.28372,-404,319,-28,4,-5,2
46.28374,-404,319,-28,3,-4,3
46.33886,-400,320,-20,-1,2,0
46.33892,-400,320,-20,4,2,1
46.33903,-400,320,-21,7,-1,2
46.33907,-400,320,-21,8,-6,2
46.33910,-400,320,-25,9,-9,1
46.33913,-400,320,-25,7,-7,0
46.33927,-403,319,-29,6,-1,-1
46.33932,-403,319,-29,6,2,0
46.33934,-408,318,-30,5,3,1
46.33942,-408,318,-30,4,3,0
46.33946,-408,319,-31,1,4,-2
46.33948,-408,319,-31,-2,3,-2
46.33950,-406,318,-30,-2,1,-2
46.33954,-406,318,-30,0,1,-1
